id	Protein.IDs	Majority.protein.IDs	Ratio.H.L.normalized.SNA vs Sham_Rep1	Ratio.H.L.variability.....SNA vs Sham_Rep1	Ratio.H.L.normalized.SNA vs Sham_Rep2	Ratio.H.L.variability.....SNA vs Sham_Rep2	Ratio.H.L.normalized.SNA vs Sham_Rep3	Ratio.H.L.variability.....SNA vs Sham_Rep3	Ratio.H.L.normalized.DCA vs Lam_Rep1	Ratio.H.L.variability.....DCA vs Lam_Rep1	Ratio.H.L.normalized.DCA vs Lam_Rep2	Ratio.H.L.variability.....DCA vs Lam_Rep2	Ratio.H.L.normalized.DCA vs Lam_Rep3	Ratio.H.L.normalized.Central vs Peripheral_Rep1	Ratio.H.L.variability.....Central vs Peripheral_Rep1	Ratio.H.L.normalized.Central vs Peripheral_Rep2	Ratio.H.L.variability.....Central vs Peripheral_Rep2	Ratio.H.L.normalized.Central vs Peripheral_Rep3	Ratio.H.L.variability.....Central vs Peripheral_Rep3	Intensity.L.SNA vs Sham_Rep1	Intensity.H.SNA vs Sham_Rep1	Intensity.L.SNA vs Sham_Rep2	Intensity.H.SNA vs Sham_Rep2	Intensity.L.SNA vs Sham_Rep3	Intensity.H.SNA vs Sham_Rep3	Intensity.L.DCA vs Lam_Rep1	Intensity.H.DCA vs Lam_Rep1	Intensity.L.DCA vs Lam_Rep2	Intensity.H.DCA vs Lam_Rep2	Intensity.L.DCA vs Lam_Rep3	Intensity.H.DCA vs Lam_Rep3	Intensity.L.Central vs Peripheral_Rep1	Intensity.H.Central vs Peripheral_Rep1	Intensity.L.Central vs Peripheral_Rep2	Intensity.H.Central vs Peripheral_Rep2	Intensity.L.Central vs Peripheral_Rep3	Intensity.H.Central vs Peripheral_Rep3	Description	external_gene_names	label	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep1	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep2	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep3	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep1	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep2	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep3	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep1	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep2	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep3
2610	ENSMUSP00000055308;ENSMUSP00000116165;ENSMUSP00000059420	ENSMUSP00000055308;ENSMUSP00000116165;ENSMUSP00000059420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0472	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	718730	474990	6524800	4375800	0	0	0	0	0	0	forkhead box O1 [Source:MGI Symbol;Acc:MGI:1890077];forkhead box O4 [Source:MGI Symbol;Acc:MGI:1891915];forkhead box O4 [Source:MGI Symbol;Acc:MGI:1891915]	Foxo1;Foxo4;Foxo4	Foxo1	NA	NA	NA	NA	NA	0.066537002	NA	NA	NA
2611	ENSMUSP00000055313	ENSMUSP00000055313	NA	NA	NA	NA	NA	NA	NA	NA	0.71355	24.509	1.352	NA	NA	NA	NA	NA	NA	0	0	0	0	19443000	20991000	11697000	15023000	13625000	15010000	19311000	20029000	0	0	0	0	0	8613800	farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706]	Fdft1	Fdft1	NA	NA	NA	NA	-0.486913569	0.435095152	NA	NA	NA
2612	ENSMUSP00000055416	ENSMUSP00000055416	1.0624	22.297	0.8787	12.903	0.66426	6.3873	0.67984	1.2497	0.99034	10.215	1.0763	0.25772	0.93362	0.62889	14.272	0.72418	5.1101	317420000	366840000	198910000	379660000	483640000	358730000	42114000	21232000	103650000	139730000	176580000	132460000	54965000	10115000	121160000	58878000	100630000	63443000	"DIRAS family, GTP-binding RAS-like 2 [Source:MGI Symbol;Acc:MGI:1915453]"	Diras2	Diras2	0.087327052	-0.186557401	-0.590180053	-0.556732846	-0.014004184	0.10608026	-1.956123595	-0.669120399	-0.465579761
2613	ENSMUSP00000055475;ENSMUSP00000098318	ENSMUSP00000055475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65653	NA	NA	NA	NA	NA	NA	18339000	27405000	3145500	4281200	23149000	12891000	4395100	5403300	1969000	1079100	11571000	4513200	18805000	7150200	15051000	9970200	6482200	4440900	unc-119 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:2147162];unc-119 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1328357]	Unc119b;Unc119	Unc119b	NA	NA	NA	NA	NA	-0.607067159	NA	NA	NA
2614	ENSMUSP00000055535	ENSMUSP00000055535	0.61272	22.618	0.5886	13.048	NA	NA	2.2081	77.45	1.122	21.92	1.2366	NA	NA	1.2449	9.4679	1.2598	17.04	237010000	279020000	78331000	168250000	24103000	27915000	4905600	13805000	95068000	97579000	102710000	76458000	28553000	12877000	68877000	61724000	81740000	80520000	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 [Source:MGI Symbol;Acc:MGI:1914290]	Ddx17	Ddx17	-0.706700151	-0.764640553	NA	1.14280551	0.166072676	0.306378911	NA	0.316029859	0.333194716
2615	ENSMUSP00000055542;ENSMUSP00000104343;ENSMUSP00000072432	ENSMUSP00000055542;ENSMUSP00000104343;ENSMUSP00000072432	0.76225	49.554	0.97347	71.237	0.77025	35.545	NA	NA	0.8813	27.053	1.1244	NA	NA	NA	NA	0.42795	8.2076	125910000	127190000	49530000	66481000	109910000	100810000	0	0	34810000	61730000	52182000	32311000	0	0	17435000	4844700	114360000	23505000	tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356];tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356];tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356]	Trim16;Trim16;Trim16	Trim16	-0.39166385	-0.038791576	-0.376601318	NA	-0.18229489	0.169155359	NA	NA	-1.224485847
2617	ENSMUSP00000055599;ENSMUSP00000094238	ENSMUSP00000055599;ENSMUSP00000094238	0.64283	4.0212	0.62203	88.236	0.77128	12.299	NA	NA	1.0537	44.18	NA	NA	NA	NA	NA	NA	NA	111420000	93210000	13479000	21570000	32047000	33457000	0	0	89659000	90782000	0	0	0	0	0	0	0	0	"EGF-like, fibronectin type III and laminin G domains [Source:MGI Symbol;Acc:MGI:2146149];EGF-like, fibronectin type III and laminin G domains [Source:MGI Symbol;Acc:MGI:2146149]"	Egflam;Egflam	Egflam	-0.637490836	-0.684943933	-0.374673394	NA	0.075464174	NA	NA	NA	NA
2618	ENSMUSP00000055605;ENSMUSP00000120173	ENSMUSP00000055605;ENSMUSP00000120173	0.95163	25.444	0.87892	8.1594	0.65776	3.6216	0.89032	56.855	1.0305	30.303	1.1584	0.36237	13.024	0.46209	24.032	0.46385	2.5888	241550000	309540000	144820000	321180000	163820000	120400000	30014000	17521000	61397000	90226000	50999000	34713000	71485000	23112000	95624000	30636000	70652000	28656000	"DIRAS family, GTP-binding RAS-like 1 [Source:MGI Symbol;Acc:MGI:2183442];DIRAS family, GTP-binding RAS-like 1 [Source:MGI Symbol;Acc:MGI:2183442]"	Diras1;Diras1	Diras1	-0.071527342	-0.186196239	-0.604366818	-0.16760413	0.043344505	0.212133508	-1.464464573	-1.113754226	-1.108269753
2619	ENSMUSP00000055637	ENSMUSP00000055637	0.88131	28.989	NA	NA	1.2889	13.491	NA	NA	NA	NA	0.95128	NA	NA	0.98353	4.8997	NA	NA	18132000	13636000	2211200	3744400	19870000	22714000	0	0	0	0	9863400	7772000	0	0	12517000	9070500	6902200	5857700	MARCKS-like 1 [Source:MGI Symbol;Acc:MGI:97143]	Marcksl1	Marcksl1	-0.18227852	NA	0.366140336	NA	NA	-0.072058048	NA	-0.023959036	NA
2620	ENSMUSP00000055694	ENSMUSP00000055694	1.0448	17.196	0.90254	55.215	1.239	7.8174	NA	NA	1.1724	14.282	0.91981	0.38059	42.254	1.444	102.27	2.1176	155.1	2052800000	2405300000	2.58E+09	3794700000	1587800000	1.70E+09	2490200	1793300	274340000	481760000	542100000	280620000	222780000	48816000	1435500000	699860000	1.63E+09	424730000	serum deprivation response [Source:MGI Symbol;Acc:MGI:99513]	Sdpr	Sdpr	0.063226802	-0.147937222	0.309176187	NA	0.229464873	-0.120592212	-1.39369044	0.530070742	1.0824301
2621	ENSMUSP00000134491;ENSMUSP00000134450;ENSMUSP00000134350;ENSMUSP00000134261;ENSMUSP00000134169;ENSMUSP00000055714;ENSMUSP00000134540;ENSMUSP00000133590;ENSMUSP00000134161;ENSMUSP00000133338;ENSMUSP00000133311;ENSMUSP00000134546	ENSMUSP00000134491;ENSMUSP00000134450;ENSMUSP00000134350;ENSMUSP00000134261;ENSMUSP00000134169;ENSMUSP00000055714;ENSMUSP00000134540;ENSMUSP00000133590;ENSMUSP00000134161	0.86539	8.924	0.88372	37.549	0.93844	7.4179	1.0333	9.883	1.0552	6.7787	1.041	0.60865	31.689	0.90714	17.287	0.84109	3.9395	478990000	511640000	316850000	677010000	738260000	703410000	295630000	233780000	364270000	454600000	474560000	324180000	596350000	296650000	494130000	295530000	528350000	333350000	ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365];ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365]	Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i;Ube2i	Ube2i	-0.208577645	-0.17833876	-0.091663587	0.047259175	0.07751647	0.057970069	-0.71631524	-0.140602874	-0.249667912
2622	ENSMUSP00000055776;ENSMUSP00000107749	ENSMUSP00000055776;ENSMUSP00000107749	2.421	144.59	NA	NA	1.7559	6.5513	1.0778	20.504	0.65552	60.159	1.4627	NA	NA	1.4678	11.919	1.1779	2.4741	22085000	41467000	11816000	8291500	57093000	91935000	47350000	40984000	42566000	62410000	45961000	76158000	7534800	8367500	46560000	61867000	40866000	35603000	malectin [Source:MGI Symbol;Acc:MGI:1924015]	Mlec	Mlec	1.275603079	NA	0.812210685	0.108089492	-0.609288297	0.548633903	NA	0.553655402	0.236217064
2623	ENSMUSP00000055862	ENSMUSP00000055862	0.6003	1.1768	NA	NA	0.79419	10.772	NA	NA	NA	NA	1.2837	NA	NA	2.0351	20.075	1.5063	15.964	152860000	112950000	48517000	122380000	198450000	173330000	55341000	54250000	57571000	118720000	109220000	101750000	59131000	46702000	134320000	184510000	96637000	100020000	ADP-ribosylation factor 6 [Source:MGI Symbol;Acc:MGI:99435]	Arf6	Arf6	-0.736244427	NA	-0.3324439	NA	NA	0.360308085	NA	1.025099687	0.591009131
2624	ENSMUSP00000055919	ENSMUSP00000055919	0.50382	102.36	NA	NA	0.74185	18.956	NA	NA	1.2553	76.851	NA	0.25481	121.25	1.236	67.164	1.875	135.38	158860000	83400000	0	0	212540000	104170000	32435000	22311000	40210000	46325000	40102000	32806000	39832000	12649000	67014000	30909000	28124000	57284000	"casein kinase 2, alpha prime polypeptide [Source:MGI Symbol;Acc:MGI:88547]"	Csnk2a2	Csnk2a2	-0.989019701	NA	-0.430800587	NA	0.32803219	NA	-1.972506198	0.305678743	0.906890596
2625	ENSMUSP00000055969	ENSMUSP00000055969	NA	NA	NA	NA	0.81436	128.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10761000	8244300	0	0	28998000	12120000	0	0	0	0	0	0	0	0	0	0	23186000	10564000	poly(A)-specific ribonuclease (deadenylation nuclease) [Source:MGI Symbol;Acc:MGI:1921358]	Parn	Parn	NA	NA	-0.296261394	NA	NA	NA	NA	NA	NA
2626	ENSMUSP00000109629;ENSMUSP00000109626;ENSMUSP00000109634;ENSMUSP00000056011;ENSMUSP00000109632;ENSMUSP00000109635;ENSMUSP00000066361;ENSMUSP00000093598;ENSMUSP00000117018;ENSMUSP00000117320;ENSMUSP00000114718	ENSMUSP00000109629;ENSMUSP00000109626;ENSMUSP00000109634;ENSMUSP00000056011;ENSMUSP00000109632;ENSMUSP00000109635;ENSMUSP00000066361;ENSMUSP00000093598	0.74684	12.833	1.2861	63.078	0.62963	12.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60051	50.242	135560000	102130000	13276000	28513000	93839000	73116000	0	0	0	0	0	0	0	0	13004000	8854500	23115000	7874600	intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069];intersectin 1 (SH3 domain protein 1A) [Source:MGI Symbol;Acc:MGI:1338069]	Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1;Itsn1	Itsn1	-0.421128896	0.363002823	-0.667423812	NA	NA	NA	NA	NA	-0.735739824
2627	ENSMUSP00000056026;ENSMUSP00000139934;ENSMUSP00000140371	ENSMUSP00000056026	0.94074	6.9233	0.77953	44.692	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23439	11.22	0.13408	65.23	68350000	71556000	46981000	58164000	25957000	21106000	0	0	4977500	5838900	5041700	4701600	0	0	49720000	8878500	71112000	3974300	thiamine triphosphatase [Source:MGI Symbol;Acc:MGI:2446078];thiamine triphosphatase [Source:MGI Symbol;Acc:MGI:2446078];thiamine triphosphatase [Source:MGI Symbol;Acc:MGI:2446078]	Thtpa;Thtpa;Thtpa	Thtpa	-0.088132046	-0.359323549	NA	NA	NA	NA	NA	-2.093017075	-2.898834041
2628	ENSMUSP00000056080	ENSMUSP00000056080	NA	NA	NA	NA	1.1715	3.956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21292000	14431000	6898400	15083000	22937000	29358000	0	0	0	0	4347300	2794500	0	0	0	0	0	0	gliomedin [Source:MGI Symbol;Acc:MGI:2388361]	Gldn	Gldn	NA	NA	0.228356954	NA	NA	NA	NA	NA	NA
2629	ENSMUSP00000056121	ENSMUSP00000056121	NA	NA	NA	NA	1.1878	14.902	NA	NA	NA	NA	NA	NA	NA	0.13657	245.78	0.084144	210.55	99771000	166060000	63828000	150580000	118700000	112740000	0	0	106350000	90357000	149230000	81035000	0	0	194710000	75455000	150310000	8398000	"WW, C2 and coiled-coil domain containing 2 [Source:MGI Symbol;Acc:MGI:1261872]"	Wwc2	Wwc2	NA	NA	0.248291938	NA	NA	NA	NA	-2.87228749	-3.570995788
2631	ENSMUSP00000133432;ENSMUSP00000056197;ENSMUSP00000112782;ENSMUSP00000113848;ENSMUSP00000115161;ENSMUSP00000116509;ENSMUSP00000124674;ENSMUSP00000048383	ENSMUSP00000133432;ENSMUSP00000056197;ENSMUSP00000112782;ENSMUSP00000113848	NA	NA	NA	NA	NA	NA	NA	NA	0.87803	7.2175	1.3222	NA	NA	0.95794	7.7056	0.88408	13.859	0	0	8718300	9455500	0	0	0	0	12041000	14166000	13682000	12860000	0	0	27056000	19416000	19624000	16277000	kinesin family member 4 [Source:MGI Symbol;Acc:MGI:108389];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689];kinesin family member 6 [Source:MGI Symbol;Acc:MGI:1098238];kinesin family member 3A [Source:MGI Symbol;Acc:MGI:107689]	Kif4;Kif3a;Kif3a;Kif3a;Kif3a;Kif3a;Kif6;Kif3a	Kif4	NA	NA	NA	NA	-0.187657861	0.40294042	NA	-0.061992798	-0.177751171
2632	ENSMUSP00000056276;ENSMUSP00000136334;ENSMUSP00000115356;ENSMUSP00000025794	ENSMUSP00000056276;ENSMUSP00000136334;ENSMUSP00000115356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81167	NA	NA	NA	NA	NA	NA	0	0	8808400	13002000	21355000	29103000	0	0	12560000	21634000	10888000	5737200	0	0	6767000	13851000	0	0	"aldehyde dehydrogenase 3 family, member B3 [Source:MGI Symbol;Acc:MGI:1920708];aldehyde dehydrogenase 3 family, member B1 [Source:MGI Symbol;Acc:MGI:1914939];aldehyde dehydrogenase 3 family, member B2 [Source:MGI Symbol;Acc:MGI:2147613];aldehyde dehydrogenase 3 family, member B3 [Source:MGI Symbol;Acc:MGI:1920708]"	Aldh3b3;Aldh3b1;Aldh3b2;Aldh3b3	Aldh3b3	NA	NA	NA	NA	NA	-0.301034804	NA	NA	NA
2633	ENSMUSP00000113560;ENSMUSP00000056359;ENSMUSP00000123077;ENSMUSP00000112811;ENSMUSP00000119362	ENSMUSP00000113560;ENSMUSP00000056359;ENSMUSP00000123077;ENSMUSP00000112811;ENSMUSP00000119362	1.0959	21.063	1.5226	21.639	1.1875	7.9938	0.88185	18.022	0.75544	65.917	1.0583	1.4918	33.668	3.2202	222.73	0.91224	255.24	310740000	348100000	51558000	132260000	551510000	532110000	81126000	67583000	91332000	110800000	180550000	104810000	226570000	210470000	96799000	113050000	66186000	69310000	WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493];WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493];WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493];WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493];WD repeat domain 61 [Source:MGI Symbol;Acc:MGI:1917493]	Wdr61;Wdr61;Wdr61;Wdr61;Wdr61	Wdr61	0.13211616	0.606536983	0.247927513	-0.181394816	-0.404610919	0.081748651	0.577054132	1.687150294	-0.132514664
2635	ENSMUSP00000056433;ENSMUSP00000118923	ENSMUSP00000056433;ENSMUSP00000118923	NA	NA	0.87398	9.5378	1.2384	39.563	0.851	7.8341	0.86769	12.368	1.059	1.1827	20.398	1.921	5.7848	NA	NA	55260000	61295000	50177000	103270000	77695000	125410000	71591000	49174000	64861000	86184000	55963000	42651000	31333000	40705000	120380000	137130000	31706000	34193000	RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855];RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855]	Rap2a;Rap2a	Rap2a	NA	-0.194327829	0.308477377	-0.232768963	-0.204748392	0.082702589	0.242084171	0.941857519	NA
2636	ENSMUSP00000114986;ENSMUSP00000056479;ENSMUSP00000114271;ENSMUSP00000075945	ENSMUSP00000114986;ENSMUSP00000056479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58056	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	32112000	6285600	0	0	0	0	0	0	RIKEN cDNA 9530053A07 gene [Source:MGI Symbol;Acc:MGI:2442118];Fc fragment of IgG binding protein [Source:MGI Symbol;Acc:MGI:2444336];Fc fragment of IgG binding protein [Source:MGI Symbol;Acc:MGI:2444336];RIKEN cDNA 9530053A07 gene [Source:MGI Symbol;Acc:MGI:2442118]	9530053A07Rik;Fcgbp;Fcgbp;9530053A07Rik	9530053A07Rik	NA	NA	NA	NA	NA	-0.78448292	NA	NA	NA
2637	ENSMUSP00000102288;ENSMUSP00000056500;ENSMUSP00000102287;ENSMUSP00000106514;ENSMUSP00000106515;ENSMUSP00000026973;ENSMUSP00000117412;ENSMUSP00000121093;ENSMUSP00000123286	ENSMUSP00000102288;ENSMUSP00000056500	0.87753	2.7514	0.87267	14.84	0.86512	36.001	NA	NA	0.99399	13.146	1.0056	0.98869	143.81	0.73691	208.5	1.3079	161.65	155880000	156450000	131440000	207490000	221290000	213660000	13214000	15255000	84077000	135420000	122090000	99876000	130900000	41540000	248540000	72385000	279040000	121590000	"protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759];protein kinase, cAMP dependent regulatory, type I, alpha [Source:MGI Symbol;Acc:MGI:104878];protein kinase, cAMP dependent regulatory, type I, alpha [Source:MGI Symbol;Acc:MGI:104878];protein kinase, cAMP dependent regulatory, type I, alpha [Source:MGI Symbol;Acc:MGI:104878];protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759];protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759];protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759];protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759];protein kinase, cAMP dependent regulatory, type I beta [Source:MGI Symbol;Acc:MGI:97759]"	Prkar1b;Prkar1a;Prkar1a;Prkar1a;Prkar1b;Prkar1b;Prkar1b;Prkar1b;Prkar1b	Prkar1b	-0.188479647	-0.196491893	-0.209027833	NA	-0.008696757	0.008056555	-0.016409855	-0.440439663	0.387252239
2644	ENSMUSP00000056836	ENSMUSP00000056836	3.3161	43.093	0.7534	11.449	0.72277	5.3884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53138000	149280000	37975000	51930000	109880000	58613000	0	0	4317400	5452600	12969000	4627500	0	0	18628000	3142700	68860000	5245400	complement factor D (adipsin) [Source:MGI Symbol;Acc:MGI:87931]	Cfd	Cfd	1.729487513	-0.408512062	-0.468391469	NA	NA	NA	NA	NA	NA
2645	ENSMUSP00000056888	ENSMUSP00000056888	1.0435	14.283	1.3186	26.969	1.039	5.8045	1.2427	10.962	1.1816	30.163	1.5442	0.73993	14.878	0.76307	25.614	0.79414	7.7814	546920000	639250000	239300000	397580000	431210000	347810000	9664500	13486000	51739000	103430000	76068000	85360000	55941000	25079000	191240000	126470000	120710000	79688000	ubiquilin 2 [Source:MGI Symbol;Acc:MGI:1860283]	Ubqln2	Ubqln2	0.0614306	0.399006986	0.055195654	0.313478058	0.240741731	0.626859618	-0.434539302	-0.390112687	-0.33253473
2647	ENSMUSP00000140858;ENSMUSP00000137585;ENSMUSP00000057131;ENSMUSP00000115210	ENSMUSP00000140858;ENSMUSP00000137585;ENSMUSP00000057131;ENSMUSP00000115210	0.88962	19.131	2.2134	36.755	1.5022	22.849	2.1265	20.813	0.87962	26.638	1.1992	1.8628	33.784	1.0218	32.955	0.88475	43.416	1615400000	1.17E+09	860280000	1698800000	1.00E+09	1313700000	689280	3213300	131730000	151630000	69520000	49134000	47155000	139230000	168740000	161020000	250080000	170140000	"collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461];collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461];collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461];collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461]"	Col6a3;Col6a3;Col6a3;Col6a3	Col6a3	-0.168738872	1.146264195	0.587076903	1.088480855	-0.185047688	0.262072288	0.897472787	0.031112841	-0.176658238
2648	ENSMUSP00000057238	ENSMUSP00000057238	NA	NA	1.725	31.306	1.3627	12.927	NA	NA	NA	NA	1.005	0.99393	0.79732	1.3245	23.833	1.1689	22.567	108860000	122850000	126360000	379270000	67937000	104660000	20042000	25895000	13270000	18865000	58811000	42253000	79042000	54531000	195380000	176990000	292030000	234500000	"LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923772]"	Lsm8	Lsm8	NA	0.786596362	0.446467986	NA	NA	0.007195501	-0.008783845	0.405447844	0.225151512
2649	ENSMUSP00000057308;ENSMUSP00000062030;ENSMUSP00000037304	ENSMUSP00000057308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68146	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	21210000	8165600	0	0	29083000	13056000	0	0	0	0	0	0	"histone cluster 1, H1t [Source:MGI Symbol;Acc:MGI:1888530];histone cluster 1, H1e [Source:MGI Symbol;Acc:MGI:1931527];histone cluster 1, H1a [Source:MGI Symbol;Acc:MGI:1931523]"	Hist1h1t;Hist1h1e;Hist1h1a	Hist1h1t	NA	NA	NA	NA	NA	-0.553299118	NA	NA	NA
2651	ENSMUSP00000057375	ENSMUSP00000057375	0.73292	25.843	NA	NA	0.6658	31.773	0.80606	19.134	0.733	60.621	0.96523	0.70437	29.643	2.257	4.9721	NA	NA	31690000	23813000	5391500	8582700	177650000	288640000	43902000	38201000	47872000	50387000	66837000	33988000	44206000	25951000	27955000	37047000	2794700	21709000	golgi phosphoprotein 3 [Source:MGI Symbol;Acc:MGI:1913879]	Golph3	Golph3	-0.448272362	NA	-0.586839224	-0.311040863	-0.448114897	-0.051055339	-0.505594631	1.174406419	NA
2654	ENSMUSP00000057500;ENSMUSP00000098701;ENSMUSP00000086949;ENSMUSP00000100070	ENSMUSP00000057500;ENSMUSP00000098701	0.96327	43.755	NA	NA	0.95731	72.086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10431000	11825000	7726500	13921000	43344000	174740000	0	0	0	0	0	0	0	0	3037200	555250	0	0	shroom family member 2 [Source:MGI Symbol;Acc:MGI:107194];shroom family member 4 [Source:MGI Symbol;Acc:MGI:2685570];shroom family member 2 [Source:MGI Symbol;Acc:MGI:107194];shroom family member 4 [Source:MGI Symbol;Acc:MGI:2685570]	Shroom2;Shroom4;Shroom2;Shroom4	Shroom2	-0.05398786	NA	-0.062941915	NA	NA	NA	NA	NA	NA
2655	ENSMUSP00000142326;ENSMUSP00000057543;ENSMUSP00000141472	ENSMUSP00000142326;ENSMUSP00000057543;ENSMUSP00000141472	0.75194	10.387	1.1145	20.426	1.0164	9.2848	0.7652	32.308	1.535	92.754	0.97778	0.79881	72.986	0.75579	293.79	0.31611	25.128	1189900000	985980000	156550000	276610000	807890000	716500000	367590000	266020000	320800000	557510000	546930000	263330000	267270000	214090000	9.51E+08	538890000	603400000	322470000	"guanine nucleotide binding protein (G protein), alpha inhibiting 2 [Source:MGI Symbol;Acc:MGI:95772];guanine nucleotide binding protein (G protein), alpha inhibiting 2 [Source:MGI Symbol;Acc:MGI:95772];guanine nucleotide binding protein (G protein), alpha inhibiting 2 [Source:MGI Symbol;Acc:MGI:95772]"	Gnai2;Gnai2;Gnai2	Gnai2	-0.411310546	0.156396617	0.023468281	-0.386091221	0.618238656	-0.032418199	-0.324075701	-0.403942665	-1.66150142
